id,thread_id,parent_id,body,author,timestamp,type,url,thumbnail_url,hashtags,usertags,mentioned,num_likes,num_comments,level,query
CHs0UI6gDZu,CHs0UI6gDZu,CHs0UI6gDZu,"Great Job Denmark 💪 

#tryanny #standup #americafirst #americafirst🇺🇸 #releasethekraken #redwave #vaccine #antivaccers #antivax #billgates #billgatesisevil",injaysitrust,1605630537.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125458182_910630476139446_837140149805499180_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=srOO0ZCEatMAX_EycEl&tp=18&oh=80d5350a60f7a6b8f9b49de71532091c&oe=5FDF8DC5&ig_cache_key=MjQ0NDU1ODc4MDEzNDg2NDQ5NA%3D%3D.2,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125458182_910630476139446_837140149805499180_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=srOO0ZCEatMAX_EycEl&tp=18&oh=80d5350a60f7a6b8f9b49de71532091c&oe=5FDF8DC5&ig_cache_key=MjQ0NDU1ODc4MDEzNDg2NDQ5NA%3D%3D.2,"tryanny,standup,americafirst,americafirst,releasethekraken,redwave,vaccine,antivaccers,antivax,billgates,billgatesisevil",,,6,0,post,billgatesisevil
CHsxFQOHmF3,CHsxFQOHmF3,CHsxFQOHmF3,#gematriaeffect #billgatesisevil,shegotwoke,1605628842.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/125472671_120685149825892_3447436493803788899_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=2J_HBCKWu3oAX95prvi&tp=15&oh=d826106152a26b1e8a3ca32e2f26a02f&oe=5FDF0EF6,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/125472671_120685149825892_3447436493803788899_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=2J_HBCKWu3oAX95prvi&tp=15&oh=d826106152a26b1e8a3ca32e2f26a02f&oe=5FDF0EF6,"gematriaeffect,billgatesisevil",,,2,0,post,billgatesisevil
CHst_rah7vI,CHst_rah7vI,CHst_rah7vI,"VACCINATEVI GENTE, FATEVI INIETTARE MERDA #saracunial #covidtruffa #billgatescoronavirus #billgatesisevil",nazzarenq,1605627223.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125442342_829225874288295_145798977049538698_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=FxbWigmCCf4AX-Pg4J1&tp=18&oh=963662aa01bb272a96280cf49805ccb2&oe=5FDBB7E2&ig_cache_key=MjQ0NDUzMDk4NTc5MTM3MjIzMg%3D%3D.2,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125442342_829225874288295_145798977049538698_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=FxbWigmCCf4AX-Pg4J1&tp=18&oh=963662aa01bb272a96280cf49805ccb2&oe=5FDBB7E2&ig_cache_key=MjQ0NDUzMDk4NTc5MTM3MjIzMg%3D%3D.2,"saracunial,covidtruffa,billgatescoronavirus,billgatesisevil",,,2,0,post,billgatesisevil
CHsrLa3HH-C,CHsrLa3HH-C,CHsrLa3HH-C,"Reposted from @research_everything_ 🙏🏼🙏🏼
#billgatesisevil #billgatesdepopulationagenda #billgatesforprison #billgatescrimesagainsthumanity #wedonotconsent #agenda21 #agenda21depopulationplan #newworldorderdepopulationagenda #georgiaguidestones #georgiaguidestonescommandments #defundthemedia #thereisnovirus #hoax #ihaveanimmunesystem",chemtrails_watch_pt_andmore,1605625747.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125451929_112497854008377_7532253146543346150_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=kkR7-MOzLIgAX_jVhU8&tp=18&oh=0b11b9ed0615f0d83683a5f2d7ed3515&oe=5FDEEB63&ig_cache_key=MjQ0NDUxODU5ODUxMTQ2MDIyNg%3D%3D.2,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125451929_112497854008377_7532253146543346150_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=kkR7-MOzLIgAX_jVhU8&tp=18&oh=0b11b9ed0615f0d83683a5f2d7ed3515&oe=5FDEEB63&ig_cache_key=MjQ0NDUxODU5ODUxMTQ2MDIyNg%3D%3D.2,"billgatesisevil,billgatesdepopulationagenda,billgatesforprison,billgatescrimesagainsthumanity,wedonotconsent,agenda21,agenda21depopulationplan,newworldorderdepopulationagend,georgiaguidestones,georgiaguidestonescommandments,defundthemedia,thereisnovirus,hoax,ihaveanimmunesystem",,research_everything_,11,10,post,billgatesisevil
CHsm_5knvYX,CHsm_5knvYX,CHsm_5knvYX,It’s blatant the banking system is a SCAM 👀🖕🏼 #rothschildzionism #billgatesisevil #cashlesssociety #agenda21 #moneytrail #casedemic #scamdemic #plandemic2020,standupbrum,1605623555.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/126058974_191873755868825_508535659256889220_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ySiI-PgZyr8AX-anfjS&tp=18&oh=455ae36c2ace7468d0671e6403c4989b&oe=5FDDE45E&ig_cache_key=MjQ0NDUwMDIxNDY2NzQ3NDQ1NQ%3D%3D.2,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/126058974_191873755868825_508535659256889220_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=ySiI-PgZyr8AX-anfjS&tp=18&oh=455ae36c2ace7468d0671e6403c4989b&oe=5FDDE45E&ig_cache_key=MjQ0NDUwMDIxNDY2NzQ3NDQ1NQ%3D%3D.2,"rothschildzionism,billgatesisevil,cashlesssociety,agenda21,moneytrail,casedemic,scamdemic,plandemic2020",,,8,0,post,billgatesisevil
CHsgp5XgDkW,CHsgp5XgDkW,CHsgp5XgDkW,#drawing #illustration #politicalcartoons #painting #watercolorart #contemporaryart #plannedemic #scamdemic #convid19 #covid1984 #fuckcensorship #billgatesisevil #arrestbillgates #exposebillgates #jeffreyepsteindidntkillhimself #isaackappy #agenda2030 #newworldorder #fuckthenewworldorder #taketheredpill #wakeupamerica #fakenews #wearethe99percent #endthelockdown #maskoff #nomask #vaccines #event201 #id2020 #presidentialelection,sirreginaldpeabodyiii,1605620229.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125546040_372040984001740_4789860779592456985_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=g_uPGsc79GIAX_O0V-w&tp=18&oh=98056e40e36a6af906e2d0bb11d3e967&oe=5FDD06CF&ig_cache_key=MjQ0NDQ3MjMxNDMzOTgwMTM2Ng%3D%3D.2,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125546040_372040984001740_4789860779592456985_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=g_uPGsc79GIAX_O0V-w&tp=18&oh=98056e40e36a6af906e2d0bb11d3e967&oe=5FDD06CF&ig_cache_key=MjQ0NDQ3MjMxNDMzOTgwMTM2Ng%3D%3D.2,"drawing,illustration,politicalcartoons,painting,watercolorart,contemporaryart,plannedemic,scamdemic,convid19,covid1984,fuckcensorship,billgatesisevil,arrestbillgates,exposebillgates,jeffreyepsteindidntkillhimself,isaackappy,agenda2030,newworldorder,fuckthenewworldorder,taketheredpill,wakeupamerica,fakenews,wearethe99percent,endthelockdown,maskoff,nomask,vaccines,event201,id2020,presidentialelection",,,101,5,post,billgatesisevil
CHsehAWHR1S,CHsehAWHR1S,CHsehAWHR1S,#billgatesvaccine #poisonvaccine #depopulationagenda #newworldorder #nonewnormal #idonotconsent #bellyofthebeast #thegreatreset #id2020 #billgatesisevil,standupbrum,1605619390.0,video,https://scontent-muc2-1.cdninstagram.com/v/t50.16885-16/10000000_2888582494708611_1348124098569409641_n.mp4?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=csxNAYhhbpEAX9Ckvll&oe=5FB6993E&oh=a6a8d8cdf92c6d0fd2ce06e2065a17ba,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125454534_138484930941287_7012677298079724629_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ZSWZilkuHI8AX8j0W_z&tp=18&oh=73b522ec215fcd40e366b0504b29090a&oe=5FB63B08,"billgatesvaccine,poisonvaccine,depopulationagenda,newworldorder,nonewnormal,idonotconsent,bellyofthebeast,thegreatreset,id2020,billgatesisevil",,,1,1,post,billgatesisevil
CHsdKRrgNFO,CHsdKRrgNFO,CHsdKRrgNFO,"Remember, rules for thee and not for me #billgatesisevil #billgates #billgatesquotes #billgatesfoundation",blaiseycakes69,1605618397.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125552634_195562815428986_3988249393179306111_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ScObB9jKp5QAX96kGkG&tp=18&oh=97aa46e0c89adaddb705fb355440ff1b&oe=5FDD4511&ig_cache_key=MjQ0NDQ1Njk0NzI4MjM5OTU2Ng%3D%3D.2,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125552634_195562815428986_3988249393179306111_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ScObB9jKp5QAX96kGkG&tp=18&oh=97aa46e0c89adaddb705fb355440ff1b&oe=5FDD4511&ig_cache_key=MjQ0NDQ1Njk0NzI4MjM5OTU2Ng%3D%3D.2,"billgatesisevil,billgates,billgatesquotes,billgatesfoundation",,,1,0,post,billgatesisevil
CHsK7VmHVB8,CHsK7VmHVB8,CHsK7VmHVB8,"🏆Like Our Content? Follow US FOR MORE ⬇️⬇️ 
🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆
🏅@future_millionaire_business 
🏅@future_millionaire_business 
🏅@future_millionaire_business 
🏅@future_millionaire_business 
🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅
#successtory #future_millionaire_business #instgram #inspiration #likesforlike #lifestyleblogger #lifestyle #future #future_millionaire_business #successclub #millionairemindset #billgatesisevil #bill #millionairemindset #mindset #future_millionaire_business 
🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅
@apple @millionaire_mentor @ecomhitham @fuckmillionsmakebillions @lamborghini @bmw @businessislands @entrepreneur @ar_fact4you @fuckforbillions @future_millionaire_business 
🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅🏅",future_millionaire_business,1605608838.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125510545_200375988323486_7079281793824038908_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=GIURQbYXy1IAX-DMnx6&tp=18&oh=4efa7d511dc2f9a20fe1f16fada6c974&oe=5FDD0557&ig_cache_key=MjQ0NDM3Njc1NTg1NzYwODgyOA%3D%3D.2,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125510545_200375988323486_7079281793824038908_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=GIURQbYXy1IAX-DMnx6&tp=18&oh=4efa7d511dc2f9a20fe1f16fada6c974&oe=5FDD0557&ig_cache_key=MjQ0NDM3Njc1NTg1NzYwODgyOA%3D%3D.2,"successtory,future_millionaire_business,instgram,inspiration,likesforlike,lifestyleblogger,lifestyle,future,future_millionaire_business,successclub,millionairemindset,billgatesisevil,bill,millionairemindset,mindset,future_millionaire_business",,"future_millionaire_business,future_millionaire_business,future_millionaire_business,future_millionaire_business,apple,millionaire_mentor,ecomhitham,fuckmillionsmakebillions,lamborghini,bmw,businessislands,entrepreneur,ar_fact4you,fuckforbillions,future_millionaire_business",19,4,post,billgatesisevil
CHsCngZBI4Z,CHsCngZBI4Z,CHsCngZBI4Z,"The truth of the matter is, Bill Gates spoke this same idea in the mainstream media many times. It is apart of the New World Order that people do not want to believe because the establishment labels the truth tellers “conspiracy theorists”. People do not realize that they are in war of Good vs bad, Dark vs Light, Wake up and see the truth! Peace☮️-
-
-
-
-
-
-
-
-
#billgatesisevil #neworldorder #agenda21 #covid19hoax #covıd19 #wakeupsheeple #freedomofspeech #freedomofchoice #idonotconsent",th3r4bb1th0l3,1605604481.0,picture,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125541696_1706744829493051_3316465049346089262_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=iil-xSU18sYAX_Jr28L&tp=18&oh=7648d101b6965edcade0f8a376d2dd82&oe=5FDEF40C&ig_cache_key=MjQ0NDM0MDIwODY4NzQxODkwNQ%3D%3D.2,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-15/e35/125541696_1706744829493051_3316465049346089262_n.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=iil-xSU18sYAX_Jr28L&tp=18&oh=7648d101b6965edcade0f8a376d2dd82&oe=5FDEF40C&ig_cache_key=MjQ0NDM0MDIwODY4NzQxODkwNQ%3D%3D.2,"billgatesisevil,neworldorder,agenda21,covid19hoax,covıd19,wakeupsheeple,freedomofspeech,freedomofchoice,idonotconsent",,,1,0,post,billgatesisevil
